epi,t,cgm,meal,ins,rew,rl_ins,mu,sigma,prob,state_val,day_hour,day_min
1,272,148.84995974789308,0.0,2.333885500047395,nan,2.333885500047395,nan,nan,nan,nan,22,40
1,273,148.8364644547543,0.0,0.5155516797446775,nan,0.5155516797446775,nan,nan,nan,nan,22,45
1,274,148.67191224460245,0.0,0.5320423903519725,nan,0.5320423903519725,nan,nan,nan,nan,22,50
1,275,148.34048617848217,0.0,0.02841791490594924,nan,0.02841791490594924,nan,nan,nan,nan,22,55
1,276,147.84224713638366,0.0,2.4921548680334498,nan,2.4921548680334498,nan,nan,nan,nan,23,0
1,277,147.1882278296035,0.0,8.766318826149954,nan,8.766318826149954,nan,nan,nan,nan,23,5
1,278,146.39586442443678,0.0,1.4634196108410837,nan,1.4634196108410837,nan,nan,nan,nan,23,10
1,279,145.48551800635457,0.0,4.062403128238017,nan,4.062403128238017,nan,nan,nan,nan,23,15
1,280,144.47810807655833,0.0,3.588784662181234,nan,3.588784662181234,nan,nan,nan,nan,23,20
1,281,143.3936699470823,0.0,0.5274041410735211,nan,0.5274041410735211,nan,nan,nan,nan,23,25
1,282,142.24961469162812,0.0,0.016773131395125592,nan,0.016773131395125592,nan,nan,nan,nan,23,30
1,283,141.05171620797302,0.0,0.5180634127739843,nan,0.5180634127739843,nan,nan,nan,nan,23,35
1,284,139.79080310062778,0.0,7.516339804050041,nan,7.516339804050041,nan,nan,nan,nan,23,40
1,285,138.45563682917881,0.0,0.016773131395125592,nan,0.016773131395125592,nan,nan,nan,nan,23,45
1,286,137.04127929076802,0.0,0.855995395760548,nan,0.855995395760548,nan,nan,nan,nan,23,50
1,287,135.54374290600217,0.0,0.15380097456853964,nan,0.15380097456853964,nan,nan,nan,nan,23,55
1,288,133.95866624766117,0.0,0.07066296041964491,nan,0.07066296041964491,nan,nan,nan,nan,0,0
